CUSTOMER,ITEM,QUANTITY,TRANSACTIONS
80c5c2c0aa86319752ddbd0616cc312c335ce9e2c607233915c5470329917cbc,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,5.0000,3
609f76bf8f6e87173af86ff307bb0d054aa2aa8719952fb041ec66c00b9033bb,ba3b2ab0c3cad1786b48891c809546164611ead574ec99cd27a800a3a30468b0,1.0000,1
e2a1df0d13ff9e411aeb66423cfb019767194042c1e145e19ad77f1df5a4f5ac,ce084f0bebbf24273118172d1844a02402a9ac40f7c8250726424e9b05ab432e,6.0000,3
ba1c0848516945441f73b6f1fa15191966d8ee3ed068f11fd4864595b08f8b69,c9e074615669978e20057d01fe8cf66a0d48d409a09769608808f31dc58061d1,3.0000,3
c5485fa85ae368a9f31fbba43e43cf9cf79c08e6c10de50e43c6048a2bbf8cf1,ee2ae796bacd7778dec08b334d35865e1189ec6d7528642fb47cbb80502a148f,2.0000,2
dc2af356794f44d93b8881d985e36342b309aaf6b6da2216850dd379cd8a3114,311ffa4bfb58e9652471f0613f6355c00dd56b7dcd1307ac2b4cc9374030b867,5.0000,4
56404154285cf0b3e590fc8537c5997e901878955b2c2a9684c6efe06e064d6b,fd1e726e19402717cd9a63f735983082235b2a8cb0eec433c521d713113fcdf0,4.0000,3
4f1230478e9bf83b7373f5f6b5c0f21083856843449c2b64b8ca6eb92676b7e4,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,5.0000,2
a360730a829aa1bf86c6e89673d6bc78d0f6b4ce3ab97c16469e74016a44d960,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,2.0000,1
e10e9285fadab0a1b1cc0139e9ac14b65e552a17ec1dc251c0671dde870683d0,c903a0edb4eea1d4f244541c66e3be6446d29b74ddbc021ff523b703796da1d0,20.0000,3
897d4a961840a4664f66c4235d7c7c12a552608ef9a7d32d576a2f2794ff09f5,863d645f27d53cec086227fbce3121ccfa340061e23929c96bcc1d720fdff1cb,2.0000,1
4d9c6f7622808078535b19317e530c584bc1e99fc0e99a7825e0586b59cb9beb,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,10.0000,1
3e71ea111d1ec750c6e9b1db080cf6e0dc8d46ee34e99f00e67b1a1712dec4c8,16edf399872dd3666b25b15ea3a1dc3cefec2b07c87c1d484bf79bb7723462c1,2.0000,2
403905445d0b2e98c6fe282935328606ab2e4b5c5ad58d0718cf75ca6002ec0b,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,19.0000,4
e869bdfc300f4dbbc689d8b27b6c5fab0fa6ea9adc6d15cc9b164549cdab91c3,8f76aa7912671508355dc2ca1bddac5cb89c0d393e3e93d8854db1b76bb14c81,10.0000,4
acfb3fcc704046bd0220f660ed25e48982dff76d0ef8aad8650dc04d8c7bce74,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,1.0000,1
47716570cfd41838875a1f1ca371386cc447c0d0e3e9f22e6de0a92d2c5fe008,969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,2.0000,2
167a2d8ce483aa72cba637da110f7af67aa9e7b91940ccd43e80b47f9c1b9c90,f3f66b393a035be51e0bb0f684ea532047d5a12c0920feb5d15c3f884f0fb44b,1.0000,1
73c93d3e5dd98b0d1745c3496213e4d00f64845a6285b24c4c9e7233a7b0caff,c011eb8f69a196757f7f492f1ad88dcfc216c39c58b37a552af0148ed5a281c6,2.0000,2
065b258bfcf5cbcf7cc05d0a1af90c23b021e209bc4f37c3ca0cef6691b5aaca,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,4.0000,2
6fba02ab61fa0b6981360135e891b7f5944f37c7b272d19df7dab1fd4e48c293,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,4.0000,1
e0bc9e9fc6b1e080ab68666ddb4a87ece347ced01c452a516b80f3b1ab49464f,863d645f27d53cec086227fbce3121ccfa340061e23929c96bcc1d720fdff1cb,7.0000,2
fb8be9e87ce4684b82f7f5f1b232525191a3575aca8ed30eab6cc1cbb00b0271,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,5.0000,2
92ab247c953c2590cea3345345793a90e1c0681d65531e4e0d4e84a9cf979131,e98f3db4effe5028ca5fee4cb52285aadd46b4c64e1dbf5f795952d97ab8982c,1.0000,1
6efc774f5a15f4e839455a07b8367683fa48b86e1cdf9c86ed5c60ccb2a5020c,955787f8a9cadd159008896a256df1095cc3e64df878de66beddcd8b02abf2a0,1.0000,1
313d9437a85e86718b1225f17d44f3c68d7270c47b18fbb4977d2de0242ee0f6,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,8.0000,2
fa667490502446c00f5e6bd202b933fbc88aa9e008a3d3451adac65f8c2be442,72de1aba238e68857c570644ce7a1640df7f97e82e7413ec0bfb2f2de85912a1,2.0000,1
ad65a81b4f8db27063bdecc1f303ca9293b4da8fb884760e253a2a0f0e24e23e,c903a0edb4eea1d4f244541c66e3be6446d29b74ddbc021ff523b703796da1d0,2.0000,2
ffd99603f020e0ba2b4deb383d4b3e964ee1981de7061e89e9a8497087ca40cc,69294a324793dfdf1bff92241c037ecc895f0576cf656dc08055bb9661a3a12e,1.0000,1
ffd99603f020e0ba2b4deb383d4b3e964ee1981de7061e89e9a8497087ca40cc,5a210bc5f062bf6c3471981fc722c22fddf96c83ba1756292c7bbf164b74f084,3.0000,3
350b73f8cdfaf70db6d6a943878ef66c63878d0c0fd6f20eb0841f871de72453,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,1.0000,1
e94180c6903e0aa92a95b6463e84f4a67eb4f9bac1379ff96c1973e02c07f809,1c70ee9a408a47b4dcf85e2cafb97782c313855b61cd0172c1e8e89097cc81ca,1.0000,1
22ef92f421016fc7d2cecb8d4f3e32057194b796920c95804429261aab5d0dce,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,1.0000,1
ebabdb3160f48cffecd1d4d6f315d65afa04d4f0f3ed307562cd592c6fcab508,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,1.0000,1
79985bd5e5414de2402473fd8d396715ea3b641cdbee939794c9c1fb12ffb754,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,1.0000,1
e94180c6903e0aa92a95b6463e84f4a67eb4f9bac1379ff96c1973e02c07f809,969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,2.0000,2
403905445d0b2e98c6fe282935328606ab2e4b5c5ad58d0718cf75ca6002ec0b,969d998e4ea5cee32546ba9970a6355582007460de0c4c123742eaa85129dc5b,1.0000,1
83fb27dde960eab8acadd38ca07f667d9e7b19c899b545a51827fa6ede42cbcf,0879d270604fe348d2c5ff1610a665d66cdcc1c62e1afd62d412799dc5149ce8,3.0000,3
037b65d6b28528c3e67636b9b20f20f34a06060269d8a93a93923edb11905180,95e47baadc201323688ee969fa5767cd48288c8bb60ea9e4a14dc28b3fb883d2,3.0000,2
d3466b8d8df541ddd1be39392da2556ce1fee1498b3095a9bf5c2ba003420269,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,10.0000,2
065b258bfcf5cbcf7cc05d0a1af90c23b021e209bc4f37c3ca0cef6691b5aaca,1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,1.0000,1
c4b1233cb7a55fa0e529d63e13345e20ae1af5e6de581ed03bd3260005904dc2,2fabe7a0a9c1aed9eb9cb232b53428a6fe1f82bdfc74d2837e9a6a7dbeadfd9a,2.0000,2
008560082ab6a8f8d71b4f38d78d1f5c584c1564a0231fd8be5d243bbd7e6881,8312633d1128fbf27ae83c535557af2d0448880f2f6965201cfab8508688d2b9,2.0000,2
8ffb42efeecda12bc04c5206f31bf481421a8023c4f1fe984c2af51681bb9c7d,e00368e78ca98edca30b8f4f5826c63028ab41479b7dd0d1d8017fde163f1c20,1.0000,1
6cbd8ece21eddab4cf57676224b78aa57cae28f5ae9a1351457f9e5fb1cc8bae,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,15.0000,1
d7d64b4e961aac8dd545cf86e12b4e94b203def2363fc3a573f42459a2d53784,f523013e192191e9075dc88fda32ccaf83eda8d9bc616894253a3f011b699baa,3.0000,3
313d9437a85e86718b1225f17d44f3c68d7270c47b18fbb4977d2de0242ee0f6,12ec004946dd4bae8fdbd875571ba82624869761dadbb91040d3be980b2dd29b,1.0000,1
976865c5abcd0f61200a0c014c6dbb6244a73435dda5f15f0c1fc85dc2dd7eb1,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,3.0000,2
a4c1150aa25520c5bbd3acbdf6544f5b5a9a855e8762203d3283632e42f503b9,73aaaa418179e2be665952ca686027d552301886b31ec700778cc563f98f5e2c,1.0000,1
1cb3acd9cf7010f349632cf5ff4a6c317bb15c32484e6029cdc773dccab95b88,ab2421f49cfcca40d7b270a8258698dea6f36c5b492600eee9e239e67c051b8d,1.0000,1
6ab75e5bdaa71a7a16a562bdb31e5d1bdcb48909c37ce9156e0e637a3173e6ad,3e2c3d07859dbc0fc23919c3c1ebf6132457c68d79221eb482c49673ae849854,1.0000,1
b4bc53f713039587d75ba785447eadd140f74997df88f0e6bf2b33326100d21f,865b7c05a2859d4bdc0e68e13a7ae03c41ec32940903ef2b82496ea4d1c9e76a,1.0000,1
f3cf0161d182fedca0933819d58f5767034d65ca2e1b726c7a548ff3e91e23fd,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,1.0000,1
037b65d6b28528c3e67636b9b20f20f34a06060269d8a93a93923edb11905180,e436eab7e6c162633338041821b4872af7b4366ff7ddb0b3c79d503a71424484,1.0000,1
e8abd5de1ad862d7194a805f204e85a3130f502e455e22f149b7e4c6f0564747,129fc00152d97321ac540dde99547b4cb39de77e0a3a91fdb2faaf725a9d7bae,1.0000,1
5daa66db12b7ef7e3c6ae1d2d749b1b7cfd1d770b015ebad04751254c9ecf8f5,66b096669b12fa6aec5292df389d8f1ce78bad287689278704069e5701857871,1.0000,1
46b6017e0555a9eca77c60849d768d34d777c9097c9df9da9f3bab31dbceb74c,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,2.0000,2
bed917218d2ccd756c3b1d028be27ed02f049e2a92aad0a98a2d1b019092a43b,7ef63a244231a57bee7ac5765234820a94d14682e74b871e6886d70c92f5fa41,1.0000,1
0b58a644af2354e0e6cd81316a865ec5f9f9db4c0b495c6624f60f883e582eb0,a3eb21ab741b53333d7181963f49e90af1036d95df708a492998d2ee70ec7d9e,2.0000,2
72a2fe7c4164ab3f8e7ac2bace2b28f6d55f7284e953afedc8caf483cc2a87c2,fdc00921dd992eadee2ccd7d5b49667120c1df228373fbcec1822fa03dab9c71,4.0000,4
832ae0aaa2791b2a18e46cb9ffad4b163792885be1f1454e5daea80ca2dddae9,3bb9b439b84a4a433288c29bc34558981969f9d5ceb39e04617a63a02a790991,1.0000,1
6242830bfd2492c8f08285cd2ba2e6f21df99d572f43ce4efe16dd7cbee0181e,1ba4e277069617500862403e2f61835fc16d934e5e3894624dc980a6d40d968a,2.0000,1
4bd270918b63f7f746f367b8c7b0e4beee19873db351fe762b777b8f028d20d4,36717e84e04ec618b2c47bfa99624a8268e0388ea661f464a015d3cbb3699463,1.0000,1
6b5656f294f1e3dfc46e77c2770cb4d0e071b6c91beb912ed8aeacb8b2be46bf,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,1.0000,1
3d3b06d4042b93616e3937a557a0acaf13426cf94b3fd8c59f1400c6118d406d,863d645f27d53cec086227fbce3121ccfa340061e23929c96bcc1d720fdff1cb,10.0000,1
aa71ec5e7a0df7778ccb5895e1f39bd8688fd8338aeab5c0ba3245f5e99810bb,a47866ecaac40095d3695ae8450f3dc83fa8b15144884631aa2946c455d7cc21,2.0000,1
9cd4551383ecf3c3b63c804e61b93f767badf74fa57088109e0d0447e7722faa,97ae0e13ebb542da3508485dc5827320b77f24ef77bd568c96a52c618fced328,1.0000,1
f8d81e234808f681faa549c816ec3dc3b0955f6b861a664d814d1eb5bdc3de97,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,4.0000,4
83d3213f10f83a27fedd440b3a01da56514ed4ba8e9909513960a67059626c89,ea889ff89d4b38e1bde8b8947ba1efb01f3b4679f7bf62abcb8d33913e84bcb7,1.0000,1
7fd942641da69d1b8eaf646c732b7a6e47ff9a6b9649aa5fa810e31e461da48f,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,10.0000,2
d8a38ea596291ee0e5b97aeb4fa3188592a6c557dd334f26ee8e76f8e478913d,2dafff8fb5c89589c6e387c525f00a609d08b8acc3fd651e5e42871c12ce5822,1.0000,1
1233a5852889d7592dd38c35c159f2d6c478ec2e4d5b44e26bb76fd4ea5a8279,2859d351bbb0283300d5528d8cbbe883554728af56ecc8d86ac4704b7db15bee,3.0000,1
c9a9204b07a82ef1861d3269c3b42a83ffb9d64f63c9f2b814b22bb254b2b5dc,19e3b59ee9f4d4ddee9912fd88ee5cb491482215cb29e4882146a98f68309544,1.0000,1
15e68064da800ba87fc244eadc44d46c5341b2fe6c301be3b06c4b43f02b8032,c903a0edb4eea1d4f244541c66e3be6446d29b74ddbc021ff523b703796da1d0,2.0000,1
50dd9c72918af81fe096850edb552158d0572ef230b8422160d842f129b4d902,14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,4.0000,2
5cbc8f23ac9b0a9831de45586fc0f4e6a6ddc4fb8b08a40b5d0cd5de44e8719f,2ea1a20ee824ce672e4a8e6e0a7b429da5e641a98fb6f9d48da8d212ab9608bd,1.0000,1
f0e86b57524634e322d4eac25bed326d3f64b17baad41fbb4af59710d3739259,fd8c70d6b32291b152aa5cfc47f567ab8f5b0c2af4bcf3d84c182bb4bf42e9df,1.0000,1
ea4137dcd87e6d8093b2eb3d5f4adfdfab244f4cf69a7721370b118ad35090d7,e3f273d3b4876b554323d2070e4910abb9ae85fcb36cf4b27637dcc49d8eae7f,1.0000,1
a56a97a4feb8e9271e78c4c9048abc9ebafe1996b3c03c0d168c61eb2e01d51c,bc59ebf0c6d55c3dd90a838a4deb426cd2d3cf71de5b11497f4bd241acc4376c,4.0000,2
1331963c3ab83105975c9dd001bcd8984154cbc4eff60872a1e457b71c2a73fc,14e0acfa4cc4b07fae954357d84e5e2e8146f8bb1fe4c59522dc8bb1ed521d33,1.0000,1
6242830bfd2492c8f08285cd2ba2e6f21df99d572f43ce4efe16dd7cbee0181e,fcb4860524f4b3f5503a6f6096ade548f01e2374b5f082189b19ceb5eba54487,1.0000,1
bfc2c4b96db1041f907c9f9c28032f5d2a74c7b3208067d17585e09d21d2acb5,011b0da93c663d6b960560cd25c3e069bcb52d9bbe3c3fa798625a56994a0166,1.0000,1
0509d2b11d5569c9a02d30939b1314643000d3fb36d986f3189f0365377e072d,949d5863ea647927db81cf760d03933c988d9c1f2650f28c66adfff63105c61a,1.0000,1
668cd9ce40ab95a01f9c1c6f834bfcf529adc73ba3c9c9d79a1dcfa339b14ccc,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,5.0000,1
def3dfb194c46fed6b026cbce483cab8a6fbbf36a8113eae010a1b9d710dcbe6,ed956b10deaac13a0771ab172af324e958df860481a0b5e5f76d5c0446193b07,1.0000,1
8260a7f409d987f358cdf35f359fd2bd7a0355d081307174330b1d25111c5dde,6f8e56b7c0a255d724e772bedffeeff491afd81901da023ab9f931e02061d014,4.0000,2
3d3b06d4042b93616e3937a557a0acaf13426cf94b3fd8c59f1400c6118d406d,b5dcda86ad161dcef537ce92b90beabadff84b64aa6b23146cb27015aeeea7bc,2.0000,1
b8196bfcbe85b809ced3283207d8e5a3c71416a7ab55b865c6cfb7d97f3c59de,a2668c9b4dca4ab9c128a08a39e8b041adcccc42138298bf125fc90ff98d4905,1.0000,1
d3466b8d8df541ddd1be39392da2556ce1fee1498b3095a9bf5c2ba003420269,a86368cd756b133b4ef520740e0dac48e48784fb528159a6c02e929c2a1e3caa,11.0000,2
cac16ec6c94bf3a4639a255fc5b3561ea472ccabaac382f70fb5fe5fe7f8c28c,942da1e81bb0a4ff1ba51dc5cadfc7d2ff7ca25ef647d5010342863b331183f5,5.0000,2
11564842515d373bda64da4164aebaf7a9467551f1aa6ee358cfc3da39843610,863d645f27d53cec086227fbce3121ccfa340061e23929c96bcc1d720fdff1cb,22.0000,2
52a3d2bae6d2042cb39b1bcc1e2e0a1cf548c405579166914f9b360dd82c67c5,e0ffb21202d667b346b2eaa315e9bd9b9bc82412c9a9190f10e38f2b97ad42f6,1.0000,1
0523013bbb011ea07b83e0f15453b13246343e21c2a0dc8bb08f8104b5bf9f7c,e5519cf0f639b518b111026a1e76e6753292a7053392e355b5a27fa92b4f55c3,4.0000,1
39a2f8a2e0706a0b9efcec3ab4adb8e95c639b44dcf98796d53f3c58e044d13c,3c319f7e97b67f70d66733463a88350e3084dda35e84ec8f2809b84330fca566,14.0000,4
21ac55e578103e491718698bd2028ef30e2c06bd60b2cf0840fc12adc3cb75e8,aa0cf80730808e3b6cbe024964ca74b8db3e4a5ddcf2a393b681b38e63bbe09b,6.0000,3
9d261b67256389235e727422554f1446b3268655a0fd8a19c5051f13f7f9619e,18d4aee90a94d871723c2f1e59d3fd588df9d09dffa605325f2c68c9b4d8e128,1.0000,1
a12c2d1b2542a4632f8e5215369fa6f2402b275427375ed9e08c0410647fe897,9e7f2950b93be0a893a4c0b2a2df39be1c60107c540f6cac4d1ce1e2e8094898,1.0000,1
3ea25177d16d047fbc221a022de2c86646b2ba9344ea3c75a8ab216263d9c7ee,c903a0edb4eea1d4f244541c66e3be6446d29b74ddbc021ff523b703796da1d0,2.0000,1
6242830bfd2492c8f08285cd2ba2e6f21df99d572f43ce4efe16dd7cbee0181e,2ea3d008a9c13e0928ed4b92df4525437bf379f40f17e12f99313f194a2e7829,1.0000,1
47716570cfd41838875a1f1ca371386cc447c0d0e3e9f22e6de0a92d2c5fe008,71bf2369442b43209208bc9845385d9b282be6f301c5d60d8842b42f7885be7d,2.0000,2
468d6a9b894bfbef539f2504e05e392445d30cc6139a284b95dd2738a8eba2d4,a9a22ebcfd93353e4a74ac9dbc570bcabda07683c95245ddd1882865a4d0c8ec,3.0000,2
b3ade081f237fe014e1cdd26244c2227095e429f0864d437f30bebfe950cf2f7,1c0408bf90f62d263d8af54713f205b4fcb5613185c36e6e88748d86204ac4d2,2.0000,2
2e033193dbef557b628a0630f0dcf13376432316245a11cb48be698e5b3b30a1,3507f02e88cefb748cc983ca27ea5a2f3a72a5a62f8ddbe92abef0c7c786d5db,2.0000,2
de3d99ae823661b1f733a66809b6f2463d29d2a7e9b3d1edbee6203b8d9a25a7,073fab5e8fccd9d7ddd909d3c882a872a4ae8380b77bd379d36c84936762f190,1.0000,1
e585ea31d850bb8625381d0b5ec05f9ab5decdbd30b07df88762250245aee594,0e256d9b54e4435ba9b5f6602954895ed0359af2fbc049754df011e350a176cd,2.0000,2
9101d5cf051869c93685d76061630d1060eec419fa2098ed405009f704fd6b98,70dc695dd938f6274d100e4ed738edc56c0e6f3dd99db92e78d8745154e2f33b,3.0000,2
996d97f7179ce1ced19fcb0f176b8278d3436ad78c08973cd93c7892086fe28b,232247fa7953669d85b54088b2f236766342d1ce96f978496e46a7d55e87e747,6.0000,3
23308ba9dd4a78c4cccd297dbbed51bea1eb56b109775c7e9bc3b27d33f8f891,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,16.0000,2
73db057fda0e49677bef55adccfeee184ba94ea4a12cfad0985d45b0004220a9,2ea1a20ee824ce672e4a8e6e0a7b429da5e641a98fb6f9d48da8d212ab9608bd,3.0000,3
e0bc9e9fc6b1e080ab68666ddb4a87ece347ced01c452a516b80f3b1ab49464f,2df37d5e60ac97350d4dddec30e37a5ece70fa1389dde6fc1257f9b0c1511882,5.0000,1
ccdadc9009dac582435ac2a9cfd45b9ff0509417bcf51d15a83dac56037b4f6e,1e83f4239ed9aab37c5c3467d749a6a6b193667913faaa86a598786576e96533,3.0000,3
eaffb0d79dc4fbd0259265d4532d9cb5ad50b78281949262ffd3fd0b92d1fda7,75ba13a01e61f614f72c749cbe444d6a573d0984dca3327d52161b5016ac5b03,2.0000,2
e79baf2cdef70d7451be5bef6d8472b42265223e6b09f0facd04f05ffdc5fce1,d6b891d8579605df8e7a8188fa294d135e11d7dfcd051ef13140045b10d38c96,8.0000,1
19e0cccb83f0c6ce9667949360de54d320212bfc4ce3150fa3c9d4fa28eb8435,b708452353ce5dd80fdbc427de36bb44fd2b4098e14bd29c8b0557911cbbc53e,3.0000,2
8d90968389f311d2d211c04c88468812f976de4b0bb6d676b72999b4122fabe5,3317f13d48760c5dbbc25d941baf41cb1f7c3505ee9d02f717d580549d20dd9f,2.0000,2
c620dd193e8a13be854c745446195a718d80e9dc0fca20692a9c66cd13253792,79e164eb555cd7f7ac1fb78743a9d378979b7d00f585959153eefd8a969179ca,1.0000,1
80d83a20a4dd16fa5342f54923bf0da0d48f83621aa433b78b6cd52f501ddfdd,702729e04b57093360b3a5c54f328566eec50ba257b62f2bd4b4ad52489000e1,2.0000,2
d54ead67e6dd92a903f3137829f2e689fac570146f7189041e87bd49ec6b64f9,918a5d35ea957027853b0f0792a46211e4ea20c66c2811f05b23948044f0dee6,4.0000,4
46c127ead4085970ccd1b81b25d55a67993dd5ce1486856bda694f21dcfed9b7,3367c4fd84d01366d08266be48d6a2f5c7a9bbe56c24cf7b8eb11a1746fc6536,3.0000,2
630f32ce00bd758b21e9c7143f9193d02c36c89c39120d1fd7e3133b54355bba,d49da2240fcc6c8ce39e6121b992182b3d1b71e9356f4af92ffa13d601a3f369,6.0000,2
ee1540cdf19ed03c7d18f28ffb968caff4aebf3a7695af524a0c40f4426cc3ee,8d894f2b012a4951b5b6b598e0f8ea9a783ecc000de78994441a36eac4a40e01,2.0000,2
7075086a5b6f5de76fbf119d690a97097be7204eec0917fea65572ebdcd0b3fe,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,3.0000,3
17fa900a6636a7cef0b6e91d6994c940d41f908acf7b104373e9661727f73635,26dbd8a196bd051a02f1f67b1f9e84de380c9a79b472afe1f276a69c95853e55,4.0000,2
844f02b0f00b89246df2c2d662543b04df8020b4f6d79c3a4c23ac9ef1990132,d2e001b1489ded6cd29c4efdeddb711cfc87a731dc1c6a90ad37548fdcc6601f,3.0000,3
b86f5055b21a195ab9669e1d3035a5d6049a90476ba4223ab5d9d25a61eb5b09,85d591d960ca0c75bdff773efc7b03c2d81c02caffd3436d5138bdd9074cae60,3.0000,3
d6791861cd26d10e9e26a42ea7b407e1917e99f133a5d5df4046931b7fae4105,022884a3c80c51d1e71225e36af6647d9094aa4966782b92bab864e172872127,6.0000,3
1419f2d84191ed1ef0b48e125e47a3224be5c6c28e2f68b4adf0a1555700b8af,93ca4748e8f6d7759604344391197ef16e1b53ca5cf40df75430908c5140946f,3.0000,2
9c6071e9f586f6f7291ad838530ac5cad4411fd9e7a284f6f33256caccb109ee,14a97d22f1379cae45966267639bb1b8c95aecf1e5a15c6a1067bf784ec36206,1.0000,1
0775d4a6626447cbb413ad9d5dcc9dff24d522f01bb35ed249109dfb3c60403a,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,4.0000,2
d1864e0d6a3a43047461affb330272d3bff7fe8a8f79fc77948cc8aa9f24e319,865b7c05a2859d4bdc0e68e13a7ae03c41ec32940903ef2b82496ea4d1c9e76a,8.0000,1
630f32ce00bd758b21e9c7143f9193d02c36c89c39120d1fd7e3133b54355bba,16ef06672011a568ab1f4ffca9c28a308640d1a1b9813b082a63bb9a995f545f,2.0000,1
468d6a9b894bfbef539f2504e05e392445d30cc6139a284b95dd2738a8eba2d4,a678e8f5abd175fae9a56fd004d4946992f77096a2dd84a93ba68a0879a7c075,1.0000,1
73e0ad1c7be94ab830c6c72c7bd4f5b6cc85abd69e45dc3c17fb32fd346f4d2f,8c593edefec8ff0fb54aa7f7695f69d246088df1299e7370dde90dddfed149e2,1.0000,1
406ef46bb097aa1598eec71a1d30c0c6de1557d6da4a40124974d59a48b5c886,80e8e7e18f27159d88b5b8f98a5ddbfd1aabfca7b8628da50bfeaed32f66259c,4.0000,2
73ef19a8c0d36700ade3c3ed2cee48f6ccbb15cfb129f4019c1c4f0591c85961,6c11615b2dbe881306bf1731bdb4e541494f032ea5fe02aaaffca65d50f0d4cc,4.0000,2
2e63b92b226fd4182077bfbe9f427a2fb16fb4f543c8c3e7492e8c5606e39eaa,58d295a9cc71686effccdca857ad965dd34a3b634c54f9aad0e04c8caeeea4aa,24.0000,1
9101d5cf051869c93685d76061630d1060eec419fa2098ed405009f704fd6b98,be2133e295a39286cc3eca7bddc6178db43464fd3cf5a98eb26e9a80233fee1d,12.0000,3
0b58a644af2354e0e6cd81316a865ec5f9f9db4c0b495c6624f60f883e582eb0,686b29054e8a44476222622f7fe2aaed771f3d6c40295e9c5cd6601eab12779e,3.0000,2
70408f0debe8b53e9595ca7999265af519cfeeab772b0db3e4aa6ac8a63dced4,f2ff372b8809071c42b5ac386dfa059d59870bcca4b1c116055d60fe169a7115,3.0000,3
b3930fbaabb7181ac0b8cf97a8d3e8c4bfc4423665d52a369136e57dedf58895,3a6d26591a16b53f4024b29c0897155ee9825bdb6ae30eff19578b6be1819135,2.0000,2
ef734fb524682c688a9133d557cd6a279ccf1ac10c7bd78ce107172d375437ad,41fc54805cf02db35a5101abace493b4c0473cbaeb2c4b6ec068f96a4225f215,1.0000,1
7e4f8249584cc6abb409748ebc2bf4ccefec587d371d41a2fdc28b0fc0da66fd,8c593edefec8ff0fb54aa7f7695f69d246088df1299e7370dde90dddfed149e2,1.0000,1
337f32b8e3863993dc77adfc1a17a066f1c82b7e8a1c6c69a5e3f65adf65bb4d,3f29c5cf9858167175c90af614e9d15d2ad8a43a0e0d984b554b6e145d477abc,2.0000,2
c2450056b4b965b9c4a1982988771dde56b27b45d2dc18050443172bf25e857b,fbc6c2f2e7377f3f23586dc4638498da349e6613be36116668010de6943251b5,9.0000,2
0596215df48818d7fc5d0f1a0961470a0e18428df0d0b62e49a091a7ff6a001e,d8613d3eda52807b46850e290cd1f1c222b7f399d6b1e861b9e7e9695b932954,3.0000,3
58929ea20115a4e56223325808fcd74d3a91030d6fe68df19d497c17878a9b05,dbbc46515ab1175b6a0d6aaaf95c7e1aa3b18f68dfc759bd7c7fdd8423871fe2,2.0000,2
8e7690a4bc46853aef0e48c6ce82e6bb719b14177b7263d3ac660eb8af16b262,fd8c70d6b32291b152aa5cfc47f567ab8f5b0c2af4bcf3d84c182bb4bf42e9df,1.0000,1
d668b35cda3476167d3d7d8c6ff325d39a84bbf8cc5c467d38b81aacdc3497ce,78ada47bdcba69f1ab471d5d4df3d5a22a42f04a38aebb709e8cc3cf9c26cb7a,1.0000,1
1b4d3f3b1161346d0708428bb679e479d6556e10dffcf2655f3ef471bac9e70e,c62772b3bf43bafc30d89276129d4fc6e14ac824083eb9ff18df170eb6d1c5a9,1.0000,1
72edb87f2568cb80e2e4a5a0b3ce3775cb42eca3d2b87b67a7fb43ce410634ca,72e122d86620b68da902daba3c12622583495fab555600370f32727d95fa4a49,2.0000,2
